gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,7,Red,jng,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Nocturne,Senna,Tristana,Rell,Jarvan IV,Poppy,2880,1,3,4,9,16,20,,,,,,0.0,,,0.3333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16218,337.875,0.145167,966.8333,,25,0.5208,24,0.5,19,93,1.9375,16590,10439,217.4792,0.18718,15139,,282.0,80.0,202,139.0,4.0,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,8,Red,mid,Xiaohu,oe:player:beea9fe15bff6a7ab0b3913d3d5fde6,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Neeko,Senna,Tristana,Rell,Jarvan IV,Poppy,2880,1,2,8,7,16,20,,,,,,0.0,,,0.3333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24731,515.2292,0.221373,560.9583,,12,0.25,26,0.5417,9,79,1.6458,16378,10227,213.0625,0.183378,15683,,313.0,303.0,10,5.0,4.0,6.5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,9,Red,bot,Light,oe:player:3c4d21c7addb20fea3fec30418ac3d3,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Aphelios,Senna,Tristana,Rell,Jarvan IV,Poppy,2880,1,8,2,5,16,20,,,,,,0.0,,,0.3333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44493,926.9375,0.398258,226.3125,,19,0.3958,27,0.5625,2,70,1.4583,24631,18480,385.0,0.331359,19153,,478.0,412.0,66,55.0,9.0,9.9583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,10,Red,sup,Crisp,oe:player:6059545b206c4b230b97fd3651b473a,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Milio,Senna,Tristana,Rell,Jarvan IV,Poppy,2880,1,2,2,13,16,20,,,,,,0.0,,,0.3333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236,88.25,0.0379179,281.1042,,90,1.875,15,0.3125,33,166,3.4583,12996,6845,142.6042,0.122738,12269,,41.0,41.0,0,0.0,0.0,0.8542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,100,Blue,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Kalista,Maokai,Vi,Azir,LeBlanc,2880,0,20,16,45,20,16,,,,,1.0,,,,0.4167,0.75,,4.0,2.0,,,,,,,,,4.0,,,,,,,0.0,3.0,,7.0,8.0,,,,,1.0,1.0,101439,2113.3125,,3051.7083,,211,4.3958,86,1.7917,69,508,10.5833,80713,49959,1040.8125,,75153,-0.0246417,,,280,199.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 07:19:33,1,14.01,200,Red,team,,,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,,Senna,Tristana,Rell,Jarvan IV,Poppy,2880,1,16,20,42,16,20,,,,,0.0,,,,0.3333,0.75,,2.0,4.0,,,,,,,,,2.0,,,,,,,3.0,0.0,,8.0,7.0,,,,,1.0,1.0,111719,2327.4792,,2857.3333,,163,3.3958,103,2.1458,74,460,9.5833,86525,55771,1161.8958,,77028,0.0246417,,,277,198.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,1,Blue,top,Rascal,oe:player:9daf04bfd9c8815cc827414f59f45af,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Aatrox,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,2,1,5,15,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,19431,562.1311,0.210534,924.7637,902.6326,11,0.3182,6,0.1736,6,33,0.9547,13368,8861,256.3452,0.209237,13250,,270.0,244.0,26,,,7.811,3236.0,4960.0,81.0,3752.0,4960.0,90.0,-516.0,0.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,5872.0,7840.0,129.0,5693.0,7521.0,139.0,179.0,319.0,-10.0,2.0,1.0,0.0,2.0,0.0,1.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,2,Blue,jng,Sponge,oe:player:3f4027dc08a489bd4d5390913f5dc71,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sejuani,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,1,3,10,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,11725,339.1996,0.12704,937.4928,1983.703,18,0.5207,20,0.5786,15,63,1.8226,10633,6126,177.2228,0.144658,9525,,169.0,25.0,144,,,4.8891,3075.0,3256.0,68.0,3276.0,3465.0,70.0,-201.0,-209.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,4702.0,5580.0,98.0,4875.0,5632.0,105.0,-173.0,-52.0,-7.0,0.0,2.0,2.0,0.0,2.0,1.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,3,Blue,mid,SeTab,oe:player:4ff7b91bbc9492e9f96d28dda496653,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Akali,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,3,0,6,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,15538,449.5082,0.168353,668.9392,438.3992,10,0.2893,11,0.3182,5,37,1.0704,13827,9320,269.6239,0.220075,12285,,317.0,317.0,0,,,9.1707,3280.0,5081.0,88.0,3033.0,4931.0,75.0,247.0,150.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,7633.0,135.0,4646.0,7259.0,119.0,1034.0,374.0,16.0,2.0,2.0,0.0,0.0,1.0,1.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jinx,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,8,0,4,15,4,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4339,0.5497,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,2.0,0.0,39048,1129.6432,0.423083,312.2662,171.7551,16,0.4629,20,0.5786,6,63,1.8226,18026,13519,391.0993,0.319222,15700,,379.0,351.0,28,,,10.9643,3489.0,3077.0,90.0,3228.0,3047.0,85.0,261.0,30.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5687.0,5799.0,149.0,4921.0,5324.0,138.0,766.0,475.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,5,Blue,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Tahm Kench,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,1,0,11,15,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4339,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,6552,189.5468,0.0709905,276.9431,354.9952,56,1.6201,15,0.4339,15,107,3.0955,9030,4523,130.8486,0.106808,8275,,32.0,32.0,0,,,0.9257,2663.0,2821.0,13.0,2577.0,2782.0,19.0,86.0,39.0,-6.0,1.0,0.0,0.0,0.0,1.0,1.0,4088.0,4267.0,21.0,3703.0,3700.0,25.0,385.0,567.0,-4.0,1.0,3.0,0.0,0.0,1.0,2.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Renekton,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,3,4,0,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,14981,433.3944,0.199298,1014.0984,991.4465,7,0.2025,5,0.1446,5,22,0.6365,11963,7456,215.6991,0.229569,11725,,273.0,255.0,18,,,7.8978,3752.0,4960.0,90.0,3236.0,4960.0,81.0,516.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5693.0,7521.0,139.0,5872.0,7840.0,129.0,-179.0,-319.0,10.0,2.0,0.0,1.0,2.0,1.0,0.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,7,Red,jng,GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Maokai,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,0,4,4,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12473,360.839,0.165933,845.6991,920.1929,11,0.3182,11,0.3182,11,38,1.0993,9316,4809,139.1225,0.148073,9125,,164.0,19.0,145,,,4.7445,3276.0,3465.0,70.0,3075.0,3256.0,68.0,201.0,209.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4875.0,5632.0,105.0,4702.0,5580.0,98.0,173.0,52.0,7.0,0.0,2.0,1.0,0.0,2.0,2.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Azir,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,0,3,2,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,22111,639.6625,0.294151,516.567,394.0501,10,0.2893,9,0.2604,7,34,0.9836,12924,8417,243.5005,0.259156,13075,,330.0,318.0,12,,,9.5468,3033.0,4931.0,75.0,3280.0,5081.0,88.0,-247.0,-150.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.0,7259.0,119.0,5680.0,7633.0,135.0,-1034.0,-374.0,-16.0,0.0,1.0,1.0,2.0,2.0,0.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,9,Red,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Xayah,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,1,1,1,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157,0.5497,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,2.0,21349,617.6181,0.284013,490.2989,377.1553,15,0.4339,16,0.4629,7,47,1.3597,13326,8819,255.1302,0.271533,12575,,364.0,334.0,30,,,10.5304,3228.0,3047.0,85.0,3489.0,3077.0,90.0,-261.0,-30.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,4921.0,5324.0,138.0,5687.0,5799.0,149.0,-766.0,-475.0,-11.0,0.0,0.0,0.0,0.0,4.0,0.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Rakan,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,0,3,3,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1157,0.5497,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,4255,123.0955,0.0566058,539.9132,598.2064,90,2.6037,15,0.4339,21,148,4.2816,7484,2977,86.1234,0.0916694,6825,,34.0,34.0,0,,,0.9836,2577.0,2782.0,19.0,2663.0,2821.0,13.0,-86.0,-39.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,3703.0,3700.0,25.0,4088.0,4267.0,21.0,-385.0,-567.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,100,Blue,team,,,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,,Lucian,Senna,Renata Glasc,Yone,Tristana,2074,1,15,4,36,15,4,3.0,1.0,0.0,0.0,1.0,,,,0.4339,0.5497,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,92294,2670.0289,,3120.405,3851.4851,111,3.2112,72,2.0829,47,303,8.7657,64884,42351,1225.1977,,59035,0.101638,,969.0,198,,,33.7608,15743.0,19195.0,340.0,15866.0,19185.0,339.0,-123.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,26029.0,31119.0,532.0,23838.0,29436.0,526.0,2191.0,1683.0,6.0,5.0,12.0,2.0,2.0,4.0,5.0
LOLTMNT02_34469,complete,,LCK,2024,Spring,0,2024-01-28 07:59:35,3,14.01,200,Red,team,,,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,,Orianna,K'Sante,Poppy,Jax,LeBlanc,2074,0,4,15,10,4,15,0.0,0.0,0.0,0.0,0.0,,,,0.1157,0.5497,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0,5.0,0.0,2.0,75169,2174.6095,,3406.5767,3281.0511,133,3.8476,56,1.6201,51,289,8.3607,55013,32480,939.6336,,53325,-0.101638,,960.0,205,,,33.703,15866.0,19185.0,339.0,15743.0,19195.0,340.0,123.0,-10.0,-1.0,1.0,2.0,1.0,1.0,1.0,1.0,23838.0,29436.0,526.0,26029.0,31119.0,532.0,-2191.0,-1683.0,-6.0,2.0,4.0,5.0,5.0,12.0,2.0
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,1,Blue,top,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Aatrox,Senna,Vi,Ashe,Maokai,Poppy,2048,1,8,2,5,23,8,,,,,,1.0,,,0.6738,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23423,686.2207,0.28106,650.332,,8,0.2344,7,0.2051,4,44,1.2891,16435,11981,351.0059,0.251996,14905,,309.0,275.0,34,15.0,12.0,9.0527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,2,Blue,jng,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Jarvan IV,Senna,Vi,Ashe,Maokai,Poppy,2048,1,5,0,14,23,8,,,,,,0.0,,,0.6738,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7135,209.0332,0.0856164,824.5313,,14,0.4102,11,0.3223,12,49,1.4355,12970,8516,249.4922,0.179119,11334,,173.0,18.0,155,112.0,4.0,5.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,3,Blue,mid,Xiaohu,oe:player:beea9fe15bff6a7ab0b3913d3d5fde6,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Azir,Senna,Vi,Ashe,Maokai,Poppy,2048,1,3,2,10,23,8,,,,,,0.0,,,0.6738,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20756,608.0859,0.249061,502.0605,,13,0.3809,13,0.3809,9,43,1.2598,14887,10433,305.6543,0.219438,13225,,321.0,305.0,16,4.0,4.0,9.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,4,Blue,bot,Light,oe:player:3c4d21c7addb20fea3fec30418ac3d3,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Lucian,Senna,Vi,Ashe,Maokai,Poppy,2048,1,5,4,4,23,8,,,,,,0.0,,,0.6738,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24971,731.5723,0.299633,599.3262,,38,1.1133,16,0.4688,3,92,2.6953,15065,10611,310.8691,0.223182,13584,,296.0,273.0,23,11.0,7.0,8.6719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,5,Blue,sup,Crisp,oe:player:6059545b206c4b230b97fd3651b473a,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Nami,Senna,Vi,Ashe,Maokai,Poppy,2048,1,2,0,15,23,8,,,,,,0.0,,,0.6738,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7053,206.6309,0.0846292,245.0977,,57,1.6699,10,0.293,16,110,3.2227,10457,6003,175.8691,0.126266,9310,,68.0,68.0,0,0.0,0.0,1.9922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,6,Red,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Rumble,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,2,7,3,8,23,,,,,,0.0,,,0.2344,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18448,540.4688,0.271528,794.3262,,20,0.5859,3,0.0879,7,37,1.084,11380,6926,202.9102,0.202847,10849,,242.0,230.0,12,8.0,0.0,7.0898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,7,Red,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Nocturne,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,1,6,4,8,23,,,,,,0.0,,,0.2344,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9544,279.6094,0.140474,1068.252,,16,0.4688,5,0.1465,12,39,1.1426,9959,5505,161.2793,0.161232,9525,,174.0,26.0,148,118.0,0.0,5.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,8,Red,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Orianna,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,4,3,2,8,23,,,,,,0.0,,,0.2344,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19350,566.8945,0.284804,402.334,,13,0.3809,6,0.1758,3,29,0.8496,13833,9379,274.7754,0.274684,12344,,300.0,296.0,4,3.0,0.0,8.7891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,9,Red,bot,1xn,oe:player:d2b317a92a71a850ae3da1e0d83e883,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aphelios,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,1,3,3,8,23,,,,,,0.0,,,0.2344,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18237,534.2871,0.268415,511.084,,16,0.4688,14,0.4102,8,47,1.377,13521,9067,265.6348,0.265547,13384,,339.0,311.0,28,24.0,0.0,9.9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,10,Red,sup,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Milio,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,0,4,6,8,23,,,,,,0.0,,,0.2344,0.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363,69.2285,0.0347793,437.4902,,61,1.7871,11,0.3223,19,110,3.2227,7721,3267,95.7129,0.0956903,7476,,33.0,33.0,0,0.0,0.0,0.9668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,100,Blue,team,,,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,,Senna,Vi,Ashe,Maokai,Poppy,2048,1,23,8,48,23,8,,,,,1.0,,,,0.6738,0.9082,,4.0,0.0,,,,,,,,,4.0,,,,,,,1.0,1.0,,8.0,2.0,,,,,1.0,0.0,83338,2441.543,,2821.3184,,130,3.8086,57,1.6699,44,338,9.9023,69814,47546,1392.9492,,62358,0.151463,,,228,142.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679-10679_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10679,LPL,2024,Spring,0,2024-01-28 08:28:19,2,14.01,200,Red,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Kalista,K'Sante,Udyr,Ornn,Rell,2048,0,8,23,18,8,23,,,,,0.0,,,,0.2344,0.9082,,0.0,4.0,,,,,,,,,0.0,,,,,,,1.0,1.0,,2.0,8.0,,,,,0.0,1.0,67943,1990.5176,,3213.4863,,126,3.6914,39,1.1426,49,262,7.6758,56414,34146,1000.3711,,53578,-0.151463,,,192,152.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680-10680_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10680,LPL,2024,Spring,0,2024-01-28 09:23:11,1,14.01,1,Blue,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Udyr,Brand,Ashe,Neeko,Orianna,K'Sante,1834,0,1,1,4,9,12,,,,,,0.0,,,0.2944,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17497,572.4209,0.333345,569.6728,,9,0.2944,5,0.1636,4,23,0.7525,11482,7465,244.2203,0.238483,10764,,305.0,293.0,12,7.0,0.0,9.9782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680-10680_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10680,LPL,2024,Spring,0,2024-01-28 09:23:11,1,14.01,2,Blue,jng,naiyou,oe:player:a7b51467f09577883d7150f37393964,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Xin Zhao,Brand,Ashe,Neeko,Orianna,K'Sante,1834,0,2,4,5,9,12,,,,,,0.0,,,0.2944,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660,250.5998,0.145941,940.8942,,5,0.1636,21,0.687,5,47,1.5376,9111,5094,166.6521,0.162737,9030,,151.0,29.0,122,109.0,2.0,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680-10680_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10680,LPL,2024,Spring,0,2024-01-28 09:23:11,1,14.01,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Taliyah,Brand,Ashe,Neeko,Orianna,K'Sante,1834,0,4,2,5,9,12,,,,,,0.0,,,0.2944,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15779,516.2159,0.300613,476.3032,,9,0.2944,8,0.2617,4,36,1.1778,12224,8207,268.4951,0.262187,11550,,286.0,274.0,12,5.0,0.0,9.3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
